Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
5eeaa41d-a0c4-4bdf-82ab-fcefea0f66dc,Uttar Pradesh,C0278,Berhampur,5,2024-05-21T18:18:15.588680+05:53,Zayan Loyal,TMC,Male,45,12th Pass,0,0.77,0.11,,20907,0.21,0.4385,0.2916,140148,93576,1938,95514,68.15,0.0222,0.1756,5,0.6815,0.5219,0.4781,0.0203,0.318,0.2877,0.3111,False,0.268,0.5401,0.4425,0.1584,0.5641,0.1766,Bot Network,Voter Education Drive,0.8602,0.5526,0.3593,0.0292,0.0296,20.7,0.2565,EVM-PF978PEH,221.5,2,0.2114,,48.576,B,0.1078,0.293,Lost,0,Medium
2c7504eb-6462-4fce-8e46-010a7775b9fc,Rajasthan,C0029,Satna,5,2024-05-21T00:12:24.427105+05:53,Keya Madan,DMK,Male,67,10th Pass,0,3.1,0.78,0.56,30518,0.9045,0.7707,0.679,127468,94421,9445,103866,81.48,0.1473,0.0613,7,0.8148,0.8368,0.1632,0.0909,0.3598,0.429,0.4646,True,0.5844,0.6279,0.3273,0.7222,0.6254,0.1574,Cyber Intrusion,Real-time Audit,1.0,0.636,0.5463,-0.0298,0.119,34.9,0.4287,EVM-PH502FGT,252.8,8,0.2181,36.005,29.294,E,0.1715,0.4207,Won,0,High
020fe9f1-e2d0-49a6-a0ed-b911ea809f1d,Uttar Pradesh,C0398,Agartala,5,2024-05-21T20:40:35.957490+05:53,Leena Goda,TRS,Male,40,Graduate,0,1.1,0.29,0.07,201018,0.498,0.6702,0.1374,172385,116688,9294,125982,73.08,0.0619,0.2983,5,0.7308,0.4511,0.5489,0.0738,0.3619,0.2815,0.2608,False,0.2323,0.3244,0.6121,0.1289,0.4746,0.1956,Cyber Intrusion,Multi-layer Encryption,1.0,0.675,0.3011,-0.0447,0.1399,53.4,0.2642,EVM-XP467NQY,214.5,1,0.1347,12.089,12.51,B,0.3481,0.4148,Lost,0,Medium
094dd860-67d8-4aff-8cc8-4337ad74b155,Kerala,C0222,Rajpur Sonarpur,3,2024-05-07T14:57:51.478144+05:53,Samaksh Mall,AAP,Female,46,Graduate,9,7.44,1.53,2.83,1888,0.2411,0.2484,0.5084,160936,88421,3819,92240,57.31,0.1175,0.4476,5,0.5731,0.1959,0.8041,0.0414,0.1599,0.1719,0.1859,False,0.1078,0.2495,0.2528,0.1259,0.1044,0.0766,Physical Intimidation,CCTV Deployment,0.5608,0.3694,0.1921,-0.0627,0.0,60.0,0.1416,EVM-DY044GHK,234.5,0,0.0773,20.178,45.53,A,0.4112,0.3254,Lost,1,Low
768a651e-5371-4e33-87eb-57a4acbad447,West Bengal,C0318,Rajpur Sonarpur,5,2024-05-21T05:23:00.273903+05:53,Lohit Tailor,AAP,Male,63,Post-Graduate,0,9.63,6.14,2.6,9197,0.596,0.6151,0.5877,60850,39113,1404,40517,66.59,0.0181,0.3061,8,0.6659,0.3533,0.6467,0.0347,0.4568,0.4569,0.4058,True,0.6209,0.3443,0.4626,0.7014,0.4913,0.2009,Insider Threat,Real-time Audit,0.9403,0.6613,0.4266,-0.0085,0.0535,65.8,0.4484,EVM-FW850KOZ,344.0,3,0.1225,5.163,61.547,B,0.2943,0.3793,Won,1,Medium
257a53ee-4465-4839-a058-dfad96532787,Andhra Pradesh,C0271,Tenali,1,2024-04-20T13:08:23.630761+05:53,Falan Pant,NCP,Male,56,Below 10th,7,0.88,0.35,,54705,0.2433,0.2804,0.1195,88055,52918,6544,59462,67.53,0.067,0.349,12,0.6753,0.351,0.649,0.1101,0.3044,0.2418,0.3029,False,0.3047,0.403,0.3812,0.2236,0.1531,0.1145,None,None,0.1386,0.2436,0.0752,0.0451,0.0,81.4,0.1427,EVM-CA914BPS,264.6,3,0.0778,29.94,38.828,B,0.5991,0.3834,Won,0,Medium
f7e48cc8-b57d-4727-b704-967c0b136d17,West Bengal,C0398,Asansol,1,2024-04-20T13:54:15.928727+05:53,Veer Sachdev,SP,Male,41,10th Pass,0,0.46,0.1,0.17,2524,0.8534,0.6586,0.628,235944,110207,8023,118230,50.11,0.1719,0.3437,3,0.5011,0.3573,0.6427,0.0679,0.269,0.2082,0.2182,False,0.2695,0.3475,0.4847,0.1444,0.1747,0.1793,None,None,0.0287,0.1425,0.0609,-0.012,0.0,26.3,0.0398,EVM-RS928YEF,279.6,4,0.1033,40.494,48.624,D,0.9869,0.1769,Lost,0,Low
f60aad27-d1eb-4ab0-b61c-0b1e36930110,Rajasthan,C0451,Kolhapur,1,2024-04-19T00:21:05.785456+05:53,Abdul Saxena,JDU,Male,68,Post-Graduate,0,8.76,1.85,,3405,0.2297,0.4993,0.3946,196562,124725,16499,141224,71.85,0.0483,0.2564,3,0.7185,0.4743,0.5257,0.1168,0.3083,0.3191,0.3249,True,0.5219,0.2857,0.3719,0.6632,0.1089,0.1745,Disinformation Flood,Media Fact-Check,0.5815,0.5108,0.1286,0.0154,0.0,55.4,0.1421,EVM-TG880PZN,191.2,2,0.2146,76.893,62.511,D,0.8628,0.2491,Lost,1,Medium
cd48b8d3-439c-43ef-b1be-65a50685d52d,Karnataka,C0343,Kishanganj,7,2024-06-01T01:51:50.336103+05:53,Ekani Choudhary,BSP,Male,67,12th Pass,2,2.93,0.51,0.91,743,0.4448,0.5364,0.5629,136898,87842,13305,101147,73.89,0.0796,0.1256,3,0.7389,0.3147,0.6853,0.1316,0.361,0.4173,0.4401,True,0.5148,0.4755,0.2647,0.6894,0.5881,0.1955,Cyber Intrusion,Network Firewall,1.0,0.6665,0.3517,-0.0116,0.1388,31.2,0.4279,EVM-HQ780MTX,250.9,5,0.1585,86.19,67.584,C,0.1857,0.3413,Won,0,High
324f1e7e-fd13-4c70-978a-214f1a7facb1,Maharashtra,C0381,Bhimavaram,1,2024-04-20T19:00:37.136394+05:53,Ikshita Chakrabarti,SAD,Male,37,Graduate,1,2.21,0.17,0.4,21667,0.2726,0.5006,0.1253,159950,82549,9304,91853,57.43,0.1055,0.3014,1,0.5743,0.0792,0.9208,0.1013,0.3006,0.401,0.3327,True,0.5603,0.5587,0.3854,0.7034,0.2604,0.1366,EVM Tampering,Network Firewall,0.6547,0.5149,0.3229,-0.0399,0.0,79.6,0.1941,EVM-LQ550VRT,252.3,0,0.0984,8.214,76.693,E,0.6049,0.3729,Lost,1,Medium
4b3e466b-cea6-434e-bec4-e1cf24831c50,Chhattisgarh,C0376,Ballia,6,2024-05-25T14:49:06.971469+05:53,Azaan Handa,AAP,Male,59,Graduate,5,0.09,0.02,0.0,18829,0.2611,0.4205,0.5486,125129,69163,8516,77679,62.08,0.1139,0.2748,6,0.6208,0.4806,0.5194,0.1096,0.3071,0.2684,0.2458,False,0.1812,0.3176,0.3729,0.1386,0.4943,0.1852,Vote Stuffing,Real-time Audit,0.7829,0.5637,0.222,0.0041,0.0019,69.4,0.2567,EVM-LV549JPU,257.5,4,0.173,0.459,55.519,C,0.2207,0.4214,Won,1,Medium
a21d0d5b-4a2f-4f12-8be7-d7225fb4fd54,Madhya Pradesh,C0340,Mirzapur,2,2024-04-27T19:05:29.076746+05:53,Radha Sethi,BSP,Male,41,10th Pass,2,1.65,0.38,0.56,18315,0.3324,0.5031,0.5555,179967,72141,18541,90682,50.39,0.1849,0.0763,3,0.5039,0.4395,0.5605,0.2045,0.4505,0.3062,0.4222,True,0.4612,0.2574,0.3479,0.5291,0.1314,0.3127,None,AI Monitoring,0.1191,0.2691,0.0997,-0.0403,0.0,101.3,0.204,EVM-SU986LSR,121.1,2,0.0751,88.022,35.567,B,0.3765,0.4347,Won,0,Low
15edc4cc-0005-4085-af03-046196d64d1c,Assam,C0007,Durgapur,3,2024-05-07T04:35:50.482185+05:53,Anirudh Sood,NCP,Male,64,Post-Graduate,0,19.36,4.51,7.13,649,0.6039,0.6557,0.1231,227691,130137,22852,152989,67.19,0.0149,0.3186,2,0.6719,0.3698,0.6302,0.1494,0.332,0.2427,0.3503,False,0.2724,0.4776,0.3928,0.1694,0.1786,0.2203,Deepfake Campaign,AI Monitoring,0.7893,0.5511,0.1443,-0.0335,0.0,89.2,0.1747,EVM-MJ244MRM,255.8,1,0.1356,31.836,44.69,E,0.0116,0.4015,Lost,0,Medium
343f50b6-66dd-4621-bba8-1d62dc5316f3,Kerala,C0273,Mysore,7,2024-06-01T04:04:58.090986+05:53,Henry Mahal,RJD,Male,67,Graduate,0,5.69,0.06,0.51,21018,0.6427,0.68,0.3917,86797,48843,1070,49913,57.51,0.1089,0.5802,4,0.5751,0.2283,0.7717,0.0215,0.1467,0.2345,0.0872,False,0.07,0.1149,0.3049,0.0648,0.4322,0.0826,None,None,0.0105,0.116,0.0302,0.0025,0.0485,63.7,0.257,EVM-NE229QZA,211.6,1,0.0983,54.101,47.772,D,0.2942,0.0994,Lost,0,Low
bbc1afe5-5263-4995-9bf6-6e157329dbcd,Gujarat,C0288,Bhubaneswar,4,2024-05-14T12:53:18.398656+05:53,Kashvi Sachdeva,DMK,Male,56,12th Pass,0,0.25,0.08,0.04,2022,0.763,0.6244,0.6224,226786,83909,14322,98231,43.31,,0.0835,5,0.4331,0.4154,0.5846,0.1458,0.2603,0.2588,0.2725,True,0.556,0.1509,0.1764,0.6057,0.0795,0.1224,None,None,0.0,0.125,0.0521,0.0477,0.0,94.4,0.1552,EVM-UZ487SWC,162.0,1,0.1267,16.789,80.442,B,0.22,0.1597,Won,0,Low
ff7018f7-4cf0-402c-8554-573a1ea6404a,Kerala,C0184,Kozhikode,2,2024-04-26T23:21:48.087872+05:53,Faras Reddy,SAD,Other,50,10th Pass,1,2.41,0.45,0.7,25136,0.4574,0.5191,0.279,147784,58091,5409,63500,42.97,0.2748,0.491,3,0.4297,0.2406,0.7594,0.0852,0.1205,0.1717,0.1427,False,0.1461,0.2177,0.2659,0.0925,0.1706,0.1098,None,None,0.1148,0.1529,0.0636,0.0149,0.0,47.9,0.122,EVM-KT325HQC,221.3,0,0.1776,59.084,,A,0.0,0.0661,Lost,0,Low
7f7793d5-5bdd-4774-8d51-5c1ca11db331,Uttar Pradesh,C0186,Kavali,2,2024-04-26T13:35:42.544429+05:53,Tripti Puri,BSP,Male,44,10th Pass,1,5.87,1.51,1.66,12300,0.643,0.6645,0.671,89897,36546,23568,60114,66.87,0.0284,0.2884,3,0.6687,0.3335,0.6665,0.3921,0.5132,0.406,0.5537,True,0.5479,0.5912,0.6617,0.6671,0.1943,0.5217,None,Voter Education Drive,0.2406,0.3248,0.1556,,0.0,33.0,0.2572,EVM-NX575LWT,309.8,1,0.3963,9.159,35.869,A,0.6459,0.3919,Won,1,Medium
bd3b91c5-d3c0-4627-86f6-a87fcc8d5738,Maharashtra,C0480,Kharagpur,7,2024-06-01T20:31:20.709606+05:53,George Natarajan,BSP,Male,54,Post-Graduate,3,2.0,0.54,0.68,5019,0.4663,0.4462,0.6568,87525,38881,1517,40398,46.16,0.2421,0.3422,4,0.4616,0.2597,0.7403,0.0376,0.3636,0.4557,0.4275,True,0.5337,0.4337,0.3286,0.7061,0.5781,0.1599,None,CCTV Deployment,0.0752,0.2407,0.103,0.0383,0.133,48.9,0.4523,EVM-WG596MHL,222.2,1,0.4122,77.905,50.607,B,0.5224,0.4338,Won,0,Medium
03c3bdb4-a278-4101-8e1d-6d7a6bda120f,Uttar Pradesh,C0257,Kavali,3,2024-05-08T02:36:58.115990+05:53,Anamika Keer,SAD,Female,43,Post-Graduate,0,1.6,0.39,0.13,9907,0.326,0.5141,0.1938,154491,110582,10165,120747,78.16,0.1687,0.4475,4,0.7816,0.4823,0.5177,0.0842,0.515,0.4541,0.4826,True,0.6392,0.5256,0.6886,,0.2327,0.2295,Bot Network,Network Firewall,0.8221,0.6046,0.4347,,0.0,40.3,0.3353,EVM-TW801UHG,368.1,6,0.1681,61.852,47.383,C,0.7903,0.4637,Lost,0,Medium
f416f37a-ff73-4891-a59c-299833777cc4,West Bengal,C0504,Dehri,4,2024-05-13T09:58:01.082402+05:53,Aarav Bumb,INC,Male,63,Post-Graduate,4,0.72,0.18,0.26,17989,0.2331,0.4239,0.3018,223593,126594,5179,131773,58.93,0.1119,0.0239,4,0.5893,0.3812,0.6188,0.0393,0.3151,0.2912,0.3274,True,0.5097,0.3976,0.32,0.6255,0.1722,0.1501,Insider Threat,Multi-layer Encryption,1.0,0.6715,0.3504,0.005,0.0,44.4,0.2817,EVM-XX538MZC,181.7,2,0.0897,82.218,69.28,D,0.0,0.2358,Lost,0,Medium
c0b45e0e-cc29-47c3-804f-99d21d55085c,Bihar,C0110,Begusarai,3,2024-05-09T00:25:01.369839+05:53,Qasim Ramanathan,SAD,Male,40,Graduate,11,1.69,0.68,0.09,115038,0.3004,0.3064,0.4108,157905,84913,22793,107706,68.21,0.0218,0.1328,4,0.6821,0.3856,0.6144,0.2116,0.4406,0.3534,0.4469,True,0.5463,0.5453,0.6375,0.6327,0.1701,0.3073,EVM Tampering,Multi-layer Encryption,0.8849,0.6258,0.5527,0.0014,0.0,35.2,0.2881,EVM-AY384EXP,249.2,1,0.2193,63.507,42.19,D,0.4989,0.41,Lost,0,Medium
6dfaa457-b6a8-463b-ad71-d2c7939966e6,West Bengal,C0148,Raipur,3,2024-05-07T21:32:46.967528+05:53,Hema Setty,JDU,Male,45,Doctorate,1,7.7,3.02,,8738,0.6928,0.6046,0.3115,89067,45643,5217,50860,57.1,0.1765,0.3395,5,0.571,0.4297,0.5703,0.1026,0.331,0.2339,0.2609,False,0.2303,0.3367,0.5483,0.1132,0.2448,0.2244,None,None,0.0494,0.2408,0.0771,-0.0051,0.0,80.9,0.139,EVM-LL741QYW,260.7,1,0.3362,,50.748,C,0.3468,0.2781,Won,0,Low
fb81b44c-f60a-4675-b55e-74e2c528e6cb,Jharkhand,C0214,Mau,2,2024-04-26T06:01:58.435459+05:53,Daksha Shenoy,TMC,Male,55,12th Pass,0,1.54,0.56,0.6,1621,0.3938,0.49,0.4561,121533,69214,3096,72310,59.5,0.0811,0.0792,3,0.595,0.4036,0.5964,0.0428,0.2982,0.1882,0.2639,False,0.3226,0.4196,0.3959,,0.1517,0.1565,Deepfake Campaign,Media Fact-Check,0.7669,0.5859,0.5088,0.033,0.0,49.3,0.103,EVM-UE941GEJ,610.0,5,0.3931,57.465,60.494,D,0.4561,0.3144,Won,0,Low
650ecec9-4270-4180-a105-3b9852600c29,Bihar,C0437,Durg,5,2024-05-20T16:48:59.096526+05:53,Oni Rana,BJP,Male,53,12th Pass,1,0.74,0.29,0.29,3632,0.6592,0.5827,0.5331,44709,32910,1722,34632,77.46,0.1125,0.2875,1,0.7746,0.7234,0.2766,0.0497,0.3695,0.3447,0.36,False,0.3724,0.7159,0.4818,0.2334,0.6158,0.1669,Physical Intimidation,Rapid Response Team,0.7952,0.5346,0.4292,-0.0262,0.1071,21.1,0.3244,EVM-TK222DMV,428.4,3,0.1684,44.839,52.33,D,0.1611,0.2728,Lost,1,Medium
67650a52-788a-4268-9b61-1ada7ae308d1,West Bengal,C0334,Sangli-Miraj & Kupwad,5,2024-05-20T11:15:56.608377+05:53,Tanvi Hans,NCP,Male,58,Post-Graduate,0,1.33,0.31,0.36,9437,0.2526,0.4835,0.0829,96653,40207,12064,52271,54.08,0.1582,0.2171,4,0.5408,0.232,0.768,0.2308,0.5106,0.4548,0.5123,True,0.5568,0.3891,0.377,0.6346,0.5182,0.3356,Insider Threat,Real-time Audit,1.0,0.687,0.3335,-0.016,0.1469,19.7,0.4362,EVM-KK750CWZ,172.2,2,0.1117,86.826,36.217,A,1.0,0.4586,Lost,1,High
9277cbf0-9906-42b6-9ecb-ad1f861f8d94,Karnataka,C0429,Delhi,2,2024-04-26T04:02:19.575909+05:53,Vansha Srinivasan,SAD,Male,53,12th Pass,3,0.51,0.11,0.08,8852,0.7507,0.629,0.4441,42129,21222,6025,27247,64.68,0.0724,0.2539,5,0.6468,0.496,0.504,0.2211,0.1964,0.1498,0.2119,False,0.1709,0.1891,0.3111,0.1097,0.11,0.249,None,None,0.0353,0.2342,0.0454,-0.0226,0.0,54.5,0.1009,EVM-XV197YAP,135.4,4,0.0503,,58.366,D,0.5063,0.1839,Won,0,Low
bb3a35dd-2927-4222-af26-4eb936c130ff,Uttar Pradesh,C0096,Orai,6,2024-05-25T11:53:40.652289+05:53,Fiyaz Bhargava,SP,Male,71,12th Pass,0,3.43,1.03,0.46,10081,0.8309,0.7592,0.5614,81788,59584,6376,65960,80.65,0.1482,0.0849,2,0.8065,0.8247,0.1753,0.0967,0.2907,0.2448,0.2536,False,0.2824,0.4185,0.5179,0.1025,0.5499,0.2032,Cyber Intrusion,Network Firewall,1.0,0.6319,0.1729,0.0448,0.1124,7.0,0.2286,EVM-MC093CPL,385.2,6,0.1831,9.526,26.973,E,0.2885,0.1831,Won,0,Medium
baf8d00e-811e-47d0-91ea-a40b06a7efd8,Odisha,C0048,Guna,6,2024-05-26T17:20:00.083623+05:53,Aarnav Sant,SAD,Female,57,Graduate,0,2.89,1.05,0.93,2193,0.3605,0.5166,0.3914,89011,53177,3602,56779,63.79,0.0451,0.12,5,0.6379,0.7833,0.2167,0.0634,0.239,0.2282,0.1823,False,0.1929,0.2615,0.2516,0.1243,0.4606,0.1177,None,None,0.1131,0.1574,0.1026,0.0198,0.0635,27.6,0.2271,EVM-CH864OYL,516.3,2,0.0989,75.815,,D,0.0765,0.121,Won,1,Medium
f2c76e82-c974-492b-a132-193da4d2451b,Uttar Pradesh,C0278,Bihar Sharif,7,2024-06-01T12:05:35.520821+05:53,Ansh Doshi,SAD,Male,63,Post-Graduate,0,9.42,2.61,1.43,1079,,0.5858,0.2319,108449,69762,7520,77282,71.26,0.0619,0.1478,9,0.7126,0.1862,0.8138,0.0973,0.4324,0.4899,0.5053,True,0.6444,0.864,0.4102,0.763,0.6473,0.188,Cyber Intrusion,AI Monitoring,1.0,0.7012,0.104,0.0337,0.1084,48.1,0.4645,EVM-LG971QBU,684.9,4,0.3871,8.141,37.49,A,0.7651,0.4532,Lost,1,High
f8302fa3-8dd5-4a28-a9ec-0290e34a1b25,Delhi,C0203,Jamnagar,1,2024-04-19T10:24:56.442969+05:53,Yagnesh Bhagat,NCP,Male,49,Graduate,5,1.76,0.84,0.46,11816,0.5714,0.5888,0.4529,118717,68933,3760,72693,61.23,0.0766,0.0464,11,0.6123,0.2196,0.7804,0.0517,0.3993,0.3373,0.4231,True,0.5751,0.5193,0.2883,0.6611,0.2228,0.1251,None,AI Monitoring,0.1031,0.2811,0.1111,-0.0012,0.0,33.8,0.1491,EVM-JP554IUV,201.8,2,0.1007,70.443,50.194,D,0.0773,0.2654,Won,0,Medium
04166313-077d-4eff-970f-81be862506e6,Madhya Pradesh,C0199,Nanded,2,2024-04-27T21:28:32.615908+05:53,Pooja Grewal,AAP,Male,45,Graduate,0,4.31,1.38,0.75,673,0.5997,0.6133,0.4894,176930,93163,2856,96019,54.27,,0.1192,5,0.5427,0.3083,0.6917,0.0298,0.3572,0.3251,0.3437,True,0.4545,0.313,0.4219,0.6152,0.1374,0.1231,Vote Stuffing,CCTV Deployment,0.6475,0.4768,0.3082,-0.0346,0.0,39.8,0.2027,EVM-EA729LEI,152.3,3,0.0717,62.424,73.234,D,0.315,0.2872,Won,0,Medium
dbc372e2-2e4d-442e-b380-b30b2882ab59,Maharashtra,C0508,Khora ,6,2024-05-25T23:28:22.183274+05:53,Deepa Sundaram,AAP,Male,49,Doctorate,0,1.67,0.13,0.26,167544,0.6028,0.6578,0.1242,68111,43058,4273,47331,69.49,0.0372,0.2263,5,0.6949,0.3962,0.6038,0.0903,0.3166,0.3831,0.3183,True,0.4822,0.3745,0.2615,0.6152,0.5014,0.0881,Bot Network,Media Fact-Check,0.912,0.5898,0.0854,0.0343,0.0061,32.2,0.3897,EVM-HO649QOH,219.6,2,0.0843,34.506,53.83,D,0.4636,0.2475,Lost,0,Medium
2f4b604c-971a-4b8e-bb9b-cc26bd8d7be3,Uttar Pradesh,C0329,Unnao,2,2024-04-27T14:57:00.956906+05:53,Omya Chaudhari,TMC,Male,50,12th Pass,0,9.66,1.09,2.53,8652,0.1436,0.4379,0.3141,121588,78346,38476,97584,80.26,0.141,0.2834,2,0.8026,0.5511,0.4489,0.1972,0.3823,0.2309,0.3395,False,0.2223,0.4467,0.487,0.0997,0.1984,0.3075,None,None,0.143,0.2396,0.0919,-0.0059,0.0,88.7,0.1756,EVM-WM614UVI,179.5,4,0.1009,73.303,46.284,A,0.447,0.3052,Won,0,Low
091891b2-48ef-42b3-b60a-b4f7c14f1d0d,Odisha,C0124,Gorakhpur,1,2024-04-19T05:05:01.428955+05:53,Gaurika Kannan,RJD,Female,50,Graduate,0,0.93,0.09,,175906,0.8091,0.74,0.5715,77813,51017,1201,52218,67.11,0.0129,0.1104,3,0.6711,0.4294,0.5706,0.023,0.162,0.1138,0.1566,False,0.1795,0.2449,0.2977,0.0811,0.1373,0.109,Vote Stuffing,Voter Education Drive,0.5411,0.3633,0.3186,-0.0077,0.0,119.8,0.0473,EVM-HU747VGN,467.7,2,0.1013,67.171,93.878,B,0.196,0.1266,Won,0,Low
57c167d4-6954-442d-84a7-08b1c83179b8,Telangana,C0200,Aizawl,6,2024-05-25T20:47:55.674863+05:53,Thomas Arora,CPM,Male,44,12th Pass,2,1.04,0.28,0.38,85179,0.6551,0.5265,0.3656,114470,81291,610,81901,71.55,0.0815,0.1628,7,0.7155,0.731,0.269,0.0075,0.2494,0.2788,0.2155,False,0.2256,0.3488,0.2809,0.1701,0.5121,0.104,Vote Stuffing,CCTV Deployment,0.8725,0.5753,0.2621,-0.0151,0.1269,179.7,0.3009,EVM-RD925LBS,119.6,1,0.3005,87.72,,B,0.3736,0.0864,Lost,1,Medium
fe12e004-7169-452f-99c0-034b6647d0a3,Madhya Pradesh,C0075,Howrah,2,2024-04-27T11:40:08.419157+05:53,Samar Minhas,JDU,Male,40,Graduate,0,0.69,0.14,0.18,3616,0.3466,0.5338,0.2901,151928,81097,13192,94289,62.06,0.0787,0.1926,3,0.6206,0.3248,0.6752,0.1399,0.3209,0.394,0.4547,True,0.579,0.5425,0.3527,0.7421,0.2016,0.1968,None,None,0.0153,0.1964,0.0664,-0.0336,0.0,33.6,0.2343,EVM-GB271QHS,,4,0.1474,55.661,,E,0.2904,0.3089,Won,0,Low
53874d4e-c915-4894-a829-edf290c5d465,Madhya Pradesh,C0157,Tezpur,3,2024-05-08T23:20:18.052860+05:53,Aadi Swaminathan,BSP,Male,45,12th Pass,0,1.91,0.57,0.54,20102,0.561,0.6002,0.6095,153529,94306,4495,98801,64.35,0.069,0.1069,7,0.6435,0.4391,0.5609,0.0455,0.3446,0.2372,0.3301,False,0.3564,0.5976,0.3269,0.2534,0.2602,0.1364,Disinformation Flood,Voter Education Drive,0.7348,0.5131,0.3609,0.0018,0.0,13.2,0.1606,EVM-MO537BHY,635.0,4,0.2871,41.99,28.445,B,0.2915,0.3274,Lost,0,Medium
1e2e9c74-cf71-46d9-9067-8f9b6cb86056,Uttar Pradesh,C0134,Guwahati,3,2024-05-07T19:39:54.446927+05:53,Omisha Dixit,NCP,Male,59,Graduate,1,1.57,0.41,0.18,6718,0.3198,0.5146,0.335,188823,128502,19241,147743,78.24,0.1117,0.0391,9,0.7824,0.131,0.869,0.1302,0.4053,0.195,0.2862,False,0.2764,0.3657,0.3837,0.1355,0.1523,0.2158,EVM Tampering,Multi-layer Encryption,0.8587,0.5971,0.4752,-0.0005,0.0,102.5,0.1503,EVM-SQ020AVZ,179.0,3,0.0747,0.005,61.391,E,0.5059,0.4778,Won,0,Medium
1f5334c2-d2cd-4eb2-bdca-47cb043a18ea,Bihar,C0312,Coimbatore,6,2024-05-26T17:36:32.177084+05:53,David Purohit,JDU,Male,55,Doctorate,3,6.32,1.17,1.07,47948,0.3117,0.4965,0.5019,146534,96072,11374,107446,73.33,0.065,0.5863,4,0.7333,0.3732,0.6268,0.1059,0.3295,0.3452,0.2782,False,0.2753,0.3454,0.554,0.1785,0.5397,0.2072,None,None,0.0261,0.2082,0.073,0.0116,0.1231,202.1,0.351,EVM-PR251WDS,135.0,1,0.1453,81.797,65.492,C,0.1463,0.3405,Lost,0,Medium
6ef52677-29ed-4ff6-9371-9142eca14cfd,Uttar Pradesh,C0120,Warangal,2,2024-04-26T09:34:43.108151+05:53,Indira Bhalla,TRS,Male,51,12th Pass,0,2.13,0.72,0.64,4858,0.6544,0.5347,0.3688,122606,90227,715,90942,74.17,0.0838,0.0529,2,0.7417,0.6146,0.3854,0.0079,0.2967,0.161,0.2336,False,0.2602,0.3556,0.4639,0.0998,0.1627,0.2025,Booth Capture,Rapid Response Team,0.6577,0.4874,0.28,0.0093,0.0,116.7,0.126,EVM-IG964GDG,368.6,5,0.2387,20.576,71.844,B,0.5681,0.1714,Lost,0,Medium
fb671f49-c177-4a63-97e0-700efcf74667,Punjab,C0012,Jamalpur,7,2024-06-01T20:31:43.909884+05:53,Isaac Bedi,JDU,Female,59,Post-Graduate,0,0.54,0.13,0.07,28366,0.4791,0.6423,0.2146,65981,35421,12382,47803,72.45,0.0657,0.1854,5,0.7245,0.284,0.716,0.259,0.2375,0.2251,0.2273,False,0.1845,0.2366,0.3524,0.0713,0.4793,0.2982,Vote Stuffing,CCTV Deployment,0.9061,0.6131,0.1719,0.042,0.0148,12.7,0.2418,EVM-NZ991QHG,158.1,1,0.0476,26.851,63.573,E,0.3279,0.0968,Lost,1,Medium
83b8f2cd-61da-4955-9c15-2d4ae07619b9,Gujarat,C0120,Bilaspur,4,2024-05-13T12:54:50.310351+05:53,Mitali Dara,RJD,Male,34,Graduate,5,7.95,1.33,0.42,43018,0.6969,0.7208,0.5786,147119,62596,6685,69281,47.09,0.2362,0.1315,8,0.4709,0.3565,0.6435,0.0965,0.1786,0.1598,0.1905,False,,0.3369,0.2861,0.1492,0.1948,0.1736,Booth Capture,Real-time Audit,0.7464,0.4793,0.3883,-0.0274,0.0,33.7,0.1577,EVM-UA014BFZ,143.4,1,0.1197,9.837,27.709,E,0.1996,0.0298,Lost,1,Medium
6b0fb126-5c07-438f-8aee-553849f3642a,Bihar,C0083,Rajpur Sonarpur,4,2024-05-13T22:07:53.849522+05:53,Chatura Kannan,YSRCP,Male,62,Graduate,4,25.75,8.16,7.41,110419,0.501,0.4807,0.2584,117676,76666,1530,78196,66.45,0.0104,0.4045,2,0.6645,0.2441,0.7559,0.0196,0.4212,0.4199,0.4952,True,0.554,0.5889,0.4717,0.7358,0.2081,0.1497,None,AI Monitoring,0.1262,0.2663,0.108,-0.0258,0.0,26.0,0.3609,EVM-FL150TKG,313.9,3,0.1545,48.372,53.841,B,0.2358,0.4074,Won,1,Medium
